"","GEOID","D2020_001","D2020_032","D2020_061","D2020_092","D2020_122","D2020_153","D2020_183","D2020_214","D2020_245","D2020_275","D2020_306","D2020_336","D2021_001","D2021_032","D2021_060","D2021_091","D2021_121","D2021_152","D2021_182","D2021_213","D2021_244","type"
"21212","17081",13970.5564516129,14064.8548387097,14429.3064516129,14645.3306451613,14801.4838709677,15238.935483871,15159.8387096774,14998.814516129,15007.2177419355,14783.8790322581,14424.6048387097,14102.5322580645,13895.4838709677,13915.1209677419,14518.5322580645,14713.8064516129,14832.6209677419,15192.6935483871,15050.5564516129,15036.314516129,15020.5,"DayTem"
"21312","18137",13919.0980392157,13926.6568627451,14383.8333333333,14636.568627451,14777.8137254902,15077.5784313725,15083.9019607843,14884.4705882353,14829.0392156863,14611.7647058824,14387.6274509804,13927.6862745098,13830.0588235294,13802.1274509804,14435.8921568627,14668.9411764706,14669.0784313725,15028.3921568627,14989.8431372549,15016.9705882353,14886.9411764706,"DayTem"
"21412","20205",14110.9365079365,14176.3253968254,14603.8174603175,14932.7936507937,14942.8333333333,15398.5873015873,15327.5238095238,15283.6666666667,15140.1666666667,14989.1031746032,14559.9444444444,14247.3095238095,14047.9920634921,13967.1349206349,14671.1111111111,14918.2857142857,14975.9365079365,15302.6666666667,15250.2936507937,15174.3333333333,15195.6746031746,"DayTem"
"21512","20171",14123.1851851852,14213.5987654321,14782.4938271605,15178.0987654321,15380.8765432099,15771.7716049383,15589.9012345679,15498.3580246914,15320.3703703704,15054.2530864198,14662.1296296296,14319.4814814815,14206.9074074074,14409.0679012346,14739.0925925926,15140.0061728395,15126.1358024691,15514.5679012346,15504.8580246914,15628.8580246914,15447.4938271605,"DayTem"
"21612","21215",14013.225,14016.15,14482.575,14681.4,14799.8,15026.775,15112.775,14984.55,14939,14711.925,14477.8,14038.55,13942.05,13932.9,14484.95,14679.925,14763.725,15051,14975.175,15062.175,14899.75,"DayTem"
"21712","26135",13343.3285714286,13483.5571428571,13895.2928571429,14195.4285714286,14683.8357142857,14922.8071428571,15007.2071428571,14908.4285714286,14553.3571428571,14146.2,14194.1071428571,13519.9142857143,13417.4857142857,13350.7214285714,13974.85,14353.5071428571,14713.5357142857,14934.6571428571,14912.4928571429,14867.4571428571,14636.5071428571,"DayTem"
"21812","29007",13827.0705128205,13839.0897435897,14498.1858974359,14720.2371794872,14809.3333333333,15255.0833333333,15187.1987179487,14945.5833333333,14926.358974359,14833.6923076923,14411.9423076923,14088.2051282051,13832.5384615385,13822.4679487179,14547.6474358974,14728.0641025641,14904.7948717949,15344.7051282051,15188.5576923077,15078.2884615385,15137.4294871795,"DayTem"
"21912","41003",13687.2466666667,14035.7333333333,14211.66,14491.68,14547.42,14701.92,15012.28,15029.1066666667,14932.2133333333,14459.6733333333,14033.84,13956.68,13981.7533333333,13897.4066666667,14164.48,14556.9,14666.46,14962.04,15093.58,15045.88,14857.7,"DayTem"
"22012","48459",14433.0583333333,14484.3833333333,14898.3416666667,14815.9416666667,15032.9916666667,15210.1166666667,15178.6333333333,15243.6083333333,15051.5833333333,14908.8,14715.425,14435.6666666667,14315.8333333333,14359.6916666667,14782.0083333333,14802.875,14909.5416666667,15154.525,15105.6166666667,15198.75,15201.8083333333,"DayTem"
"22112","48413",14656.0110294118,14643.4448529412,15031.1801470588,15382.9889705882,15620.9044117647,15804.4632352941,15789.3823529412,15950.9264705882,15406.4926470588,15330.4852941176,14989.9926470588,14720.0514705882,14553.5110294118,14794.8860294118,15115.0551470588,15520.4007352941,15441.6691176471,15633.2610294118,15642.0661764706,15591.8272058824,15593.7205882353,"DayTem"
"22212","47099",14204.6147540984,14205.7049180328,14609.8360655738,14703.6229508197,14887.1721311475,15082.6803278689,15098.9016393443,15104.8852459016,14926.5,14768.4672131148,14556.0983606557,14168.1885245902,14168.1147540984,14198.737704918,14695.0245901639,14767.1393442623,14896.1229508197,15036.2868852459,15071.2295081967,15042.2786885246,14941.6639344262,"DayTem"
"22312","51181",14090.4090909091,14122.2878787879,14476.2121212121,14641.8787878788,14795.4848484848,15049.5909090909,15153.6212121212,14988.5606060606,14838.2727272727,14716.5454545455,14473.1666666667,14088.3787878788,14047.0909090909,14173.5606060606,14494.1212121212,14698.7121212121,14967.6515151515,15006.2727272727,15058.7878787879,15031.6666666667,14926.6363636364,"DayTem"
"22412","48151",14535.7777777778,14592.5111111111,14920.5166666667,15261.9333333333,15630.7388888889,15780.0111111111,15896.8666666667,15984.0833333333,15451.9166666667,15306.45,14977.5166666667,14603.5222222222,14338.1777777778,14737.9722222222,15059.9888888889,15453.4222222222,15223.4388888889,15507.0888888889,15492.2277777778,15615.4111111111,15680.5722222222,"DayTem"
"22512","45003",14313.9403669725,14388.371559633,14825.376146789,14951.247706422,15072.8853211009,15190.5596330275,15256.7293577982,15202.5550458716,15076.7293577982,14906.4633027523,14676.752293578,14302.7889908257,14289.0688073395,14549.4862385321,14780.3623853211,14979.4587155963,15125.5642201835,15169.5963302752,15181.004587156,15114.7660550459,15089.876146789,"DayTem"
"22612","72067",14969,15065,15068.5,15135.5,15199,15183,15106.5,15093.5,15127,15002,15018,14971.5,15016,15096.5,15113,15169.5,15112.5,15093,15085,15128,15108,"DayTem"
"22712","48257",14455.4277108434,14535.1024096386,14904.5361445783,14879.2228915663,15110.2168674699,15382.9939759036,15361.2409638554,15512.0481927711,15158.4759036145,15086.8012048193,14800,14538.0602409639,14406.578313253,14433.156626506,14805.3373493976,14908.8614457831,15025.6686746988,15266.421686747,15243.6746987952,15275.0120481928,15345.7289156627,"DayTem"
"22812","18051",14003.6981132075,14017.4622641509,14408.9433962264,14749.7169811321,14893.9056603774,15250.4905660377,15098.6320754717,14968.5377358491,15011.5943396226,14793.5283018868,14456.4339622642,14116.3867924528,13904.6037735849,13826.4150943396,14493.2358490566,14774.5849056604,14908.5849056604,15100.320754717,15025.2547169811,15046.8396226415,15068.7735849057,"DayTem"
"22912","27035",13007.5070921986,13292.4645390071,13681.6489361702,14233.7553191489,14650.7695035461,14863.6028368794,14910.9042553191,14743.2234042553,14536.5886524823,14174.1808510638,13916.7092198582,13445.2340425532,13236.8936170213,12935.7304964539,13869.7588652482,14367.1418439716,14702.280141844,14994.3439716312,14999.3794326241,14981.085106383,14684.4539007092,"DayTem"
"23012","20083",14106.2692307692,14267.8736263736,14774.4175824176,15164.9450549451,15259.456043956,15576.3571428571,15505.2142857143,15413.9010989011,15353.1043956044,15084.8076923077,14626.7857142857,14229.9010989011,14192.5494505494,14503.478021978,14749.3626373626,15084.4450549451,15042.3736263736,15572.7032967033,15525.032967033,15563.8956043956,15456.7472527473,"DayTem"
"23112","39135",13836.112244898,13825.5,14294.4285714286,14695.5,14811.5612244898,15223.4183673469,15124.5714285714,14898.5714285714,14980.0612244898,14647.2653061224,14394.7346938776,13894.5204081633,13774.4081632653,13641.8469387755,14375.0102040816,14692.6530612245,14783.4795918367,15142.7244897959,14976.0204081633,14979.193877551,14931.387755102,"DayTem"
"23212","13057",14208.5113636364,14291.375,14576.8636363636,14730.2272727273,14838.2954545455,14999.1590909091,15129.1477272727,15075.5,14931.75,14740.0795454545,14558.2045454545,14197.0340909091,14170.0795454545,14336.2727272727,14666.6022727273,14780.5568181818,14868.1590909091,14996.6704545455,15036.1590909091,15065.2386363636,14915.3409090909,"DayTem"
"23312","13211",14313.2361111111,14319.1944444444,14693.4722222222,14796.375,14935.8194444444,15076.2361111111,15188.25,15123.2361111111,14963.375,14818.375,14621.8194444444,14283.6944444444,14235.625,14423.625,14657.5277777778,14815.125,14969.4305555556,15050.6666666667,15067.5416666667,15095.5833333333,14985.7638888889,"DayTem"
"23412","31001",13639.6111111111,14102.6904761905,14488.2301587302,15040.0396825397,15210.3492063492,15459.3888888889,15161.8253968254,15119.8095238095,15085.619047619,14837.4126984127,14513.5793650794,14009.4206349206,13912.5634920635,13504.0317460317,14574.7936507937,14961.5634920635,15064.9126984127,15455.753968254,15093.6666666667,15057.7142857143,15078.0714285714,"DayTem"
"23512","29205",13836.3636363636,13889.5636363636,14499.4545454545,14703.1727272727,14810.2545454545,15191.3909090909,15125.2,14943.9363636364,14884.9636363636,14815.1909090909,14407.1181818182,14090.1454545455,13805.7909090909,13726.9545454545,14532.0090909091,14746.3818181818,14951.9818181818,15300.7545454545,15122.7818181818,15064.7818181818,15105.3,"DayTem"
"23612","05109",14219.3278688525,14306.8524590164,14625.1393442623,14719.8278688525,14876.7213114754,15094.7459016393,15064.1557377049,15059.9098360656,14949.5901639344,14773.2786885246,14522.3852459016,14261.9918032787,14212.7786885246,14150.6639344262,14669.5245901639,14758.1393442623,14851.3770491803,15117.3524590164,15117.8606557377,15135.4590163934,15120.3770491803,"DayTem"
"23712","48221",14465.4302325581,14581.0581395349,14889.2441860465,15059.2325581395,15273.7674418605,15421,15490.0581395349,15704.1627906977,15212.2790697674,15164.7906976744,14823.511627907,14525.0813953488,14404.3372093023,14577.6976744186,14878.7674418605,15044.3488372093,15071.1860465116,15308.7209302326,15287.6860465116,15415.976744186,15436.2674418605,"DayTem"
"23812","17087",14054.5526315789,14054.9605263158,14480.7763157895,14672.2105263158,14800.2368421053,15071.4078947368,15062.0657894737,14993.6052631579,14903.6710526316,14698.9605263158,14469.8421052632,14107.75,13978.0789473684,13962.2894736842,14601.3289473684,14727.3026315789,14803.6052631579,15056.1052631579,15055.0526315789,15050.5657894737,14982.4868421053,"DayTem"
"23912","29219",13817.2127659574,13935.3191489362,14529.4361702128,14717.2659574468,14737.7127659574,15120.3936170213,15119.170212766,14941.1170212766,14844.1063829787,14716.0744680851,14429.6063829787,14073.6170212766,13865.0531914894,13892.3085106383,14581.085106383,14750.1595744681,14791.9893617021,15137.6595744681,15039.7872340426,15027.5319148936,15045.9042553191,"DayTem"
"24012","17011",13615.61,13781.04,14251.375,14668.305,14830.15,15306.04,15040.84,14966.445,14864.28,14619.38,14372.685,13930.215,13432.765,13440.755,14271.88,14755.32,14974.835,15425.965,15006.34,14956.555,15065.305,"DayTem"
"24112","31075",13788.6516853933,13919.9550561798,14436.5337078652,14916.6629213483,15083.1123595506,15471.9775280899,15489.606741573,15591.9606741573,15358.0224719101,14831.2808988764,14376.5224719101,14055.0730337079,13793.8314606742,13729.3764044944,14495.8764044944,14976.0898876404,15126.5898876404,15554.0056179775,15475.7584269663,15574.4269662921,15347.4831460674,"DayTem"
"24212","21187",13971.4473684211,13935.3026315789,14507.3421052632,14667.0394736842,14742.8421052632,14982.8157894737,15089.1052631579,14930.8552631579,14856.2631578947,14644.8815789474,14436.6842105263,13974.8421052632,13900.3815789474,13818.2763157895,14455.5789473684,14624.0789473684,14706.3684210526,14978.1447368421,14988.5921052632,15056.1578947368,14874.6578947368,"DayTem"
"24312","40003",14172.8369565217,14316.8641304348,14651.4891304348,14958.4402173913,15179.527173913,15582.4130434783,15467.847826087,15314.4945652174,15303.2989130435,15052.6902173913,14570.2282608696,14195.8695652174,14091.9402173913,14166.4402173913,14698.7391304348,15006.1576086957,14964.1141304348,15498.2554347826,15514.1467391304,15593.625,15536.5706521739,"DayTem"
"24412","17005",13942.4390243902,14014.3902439024,14364.5975609756,14640.0365853659,14827.9024390244,15367.7073170732,15105.987804878,14980.6707317073,14930.3170731707,14776.4756097561,14380.1585365854,14005.9268292683,13860.0853658537,13828.7804878049,14452.3292682927,14686.4512195122,14800.7317073171,15285.9512195122,15031.9634146341,14995.0365853659,15019.5365853659,"DayTem"
"24512","16025",13248.1680327869,13398.8893442623,13771.9057377049,14381.3319672131,14868.0778688525,15088.4385245902,15479.0327868852,15539.1270491803,15263.1352459016,14622.6106557377,13737.2213114754,13378.75,13339.131147541,13358.4467213115,13722.1024590164,14519.0655737705,14836.1352459016,15488.606557377,15638.3196721311,15363.6270491803,15204.8278688525,"DayTem"
"24612","47169",14090.0416666667,14175.5416666667,14506.875,14681.625,14858.7083333333,15076.75,15165.2916666667,15069.0416666667,14953.875,14783.125,14561.2916666667,14140.375,14080,14099.5,14593.875,14757.5416666667,14861,15091.7083333333,15120.9583333333,15136.2083333333,14975.375,"DayTem"
"24712","17177",13486.6833333333,13517.575,14101.6833333333,14523.7666666667,14830.4666666667,15217.3916666667,14982.525,14946.2083333333,14797.325,14479.55,14257.225,13751.55,13303.6166666667,13331.85,14052.0166666667,14746.175,14934.6916666667,15435.5083333333,15070.3416666667,14988.325,15038.65,"DayTem"
"24812","38057",13176.8333333333,13527.0666666667,14057.0925925926,14472.6111111111,14918.0962962963,15309.0037037037,15159.0296296296,15261.5814814815,14946.8074074074,14333.9814814815,14012.8555555556,13782.3555555556,13688.8703703704,13662.1888888889,14390.9740740741,14852.8740740741,15107.837037037,15440.3074074074,15557.0740740741,15415.0185185185,15122.8407407407,"DayTem"
"24912","36067",13645.5706521739,13490.347826087,14086.1793478261,14235.4673913043,14794.5163043478,15016.3532608696,15033.5597826087,14964.6956521739,14747.0217391304,14423.9456521739,14373.0054347826,13631.1467391304,13327.0652173913,13419.5380434783,14071.3586956522,14525.75,14750.6956521739,14969.7717391304,14861.6358695652,14900.9945652174,14685.4619565217,"DayTem"
"25012","19193",13428.8939393939,13812.4292929293,14319.1161616162,14906.0707070707,15104.297979798,15428.6262626263,15116.7727272727,15008.4898989899,15036.7929292929,14645.8838383838,14322.9141414141,13944.0858585859,13621.0757575758,13319.6666666667,14428.6363636364,14928.2272727273,15105.4696969697,15472.2676767677,15122.8636363636,15105.3080808081,15008.9141414141,"DayTem"
"25112","38065",13131.4,13473.9,14145.6235294118,14544.3941176471,14979.4882352941,15311.5117647059,15231.8176470588,15334.1823529412,14988.6529411765,14363.7352941176,14041.3588235294,13771.2647058824,13639.1411764706,13527.4647058824,14401.2647058824,14850.3764705882,15143.9470588235,15508.0823529412,15619.0588235294,15488.0647058824,15130.4058823529,"DayTem"
"25212","21075",14086.28,14079.78,14450.44,14641.22,14820.22,15232.5,15113.38,15000.84,14927.64,14780.32,14535.26,14107.16,14065.24,13954.06,14546.84,14737.18,14942.56,15187.6,15063.2,15025.6,14975.98,"DayTem"
"25312","19159",13617.3333333333,13809.9523809524,14466.3492063492,14654.5952380952,14786.3968253968,15151.6587301587,15086.5555555556,15021.8571428571,14961.4206349206,14723.5158730159,14362.5,13928.6746031746,13624.3492063492,13524.8968253968,14523.2857142857,14780.8015873016,14956.0793650794,15238.8015873016,15081.6111111111,15058.5952380952,15079.373015873,"DayTem"
"25412","21083",14156.8492063492,14110.7142857143,14568.3015873016,14725.4444444444,14877.5158730159,15197.7222222222,15098.5238095238,15013.9047619048,14953.0396825397,14783.8174603175,14532.8571428571,14138.1507936508,14074.3968253968,14017.3888888889,14621.1746031746,14780.9523809524,14982.1904761905,15171.1031746032,15068.5238095238,15060.3571428571,15022.0634920635,"DayTem"
"25512","16083",13553.682464455,13962.981042654,14327.3104265403,14824.0071090047,15251.817535545,15411.9952606635,15729.3957345972,15764.3127962085,15446.8578199052,14883.8886255924,14208.8293838863,13839.0521327014,13753.1042654028,13783.691943128,14400.9597156398,15021.2677725118,15279.163507109,15817.8744075829,15852.6279620853,15587.3744075829,15430.8222748815,"DayTem"
"25612","19175",13575.4,13791.5666666667,14455.0444444444,14699.3333333333,14824.0222222222,15192.6666666667,15084.5333333333,15027.5222222222,14959.8,14675.1444444444,14343.8666666667,13885.9777777778,13566.9888888889,13380.0888888889,14483.9888888889,14806.2888888889,14945.4777777778,15288.4111111111,15045.9111111111,15029.6111111111,15023.7333333333,"DayTem"
"25712","47065",14157.537037037,14241.8425925926,14465.7314814815,14721.4444444444,14861.0277777778,14995.7314814815,15152.6666666667,15089.462962963,14969.6944444444,14744.3055555556,14531.4074074074,14114.462962963,14126.8240740741,14309.8148148148,14649.3981481481,14733.6296296296,14852.4074074074,15047.5648148148,15065.3981481481,15061.7407407407,14952.2037037037,"DayTem"
"25812","55087",13346.7746478873,13387.0563380282,13831.5211267606,14338.485915493,14796.985915493,15039.7253521127,15010.9295774648,14970.338028169,14728.338028169,14282.1408450704,14215.5211267606,13657.1056338028,13280.7464788732,13266.1056338028,14067.6549295775,14573.2605633803,14777.7957746479,15204.6126760563,14980.8098591549,14956.6056338028,14777.9225352113,"DayTem"
"25912","24023",13724.9076923077,13931.3846153846,14279.7923076923,14364.3923076923,14663.1461538462,14782.3769230769,14985.4230769231,14854.5846153846,14621.1923076923,14478.6307692308,14347.9692307692,13850.3769230769,13629,13598,14251.2230769231,14592.0538461538,14663.2153846154,14841.4846153846,14864.6230769231,14891.9,14712.9153846154,"DayTem"
"26012","17159",14003.1125,14035.85,14424.9125,14696.375,14856.3875,15350.65,15138.0375,14970.5875,14965.0625,14823.975,14425.9875,14098.9,13882.525,13882.6875,14458.725,14710.8375,14811.4875,15177.0375,15009.45,15001.8125,15072.425,"DayTem"
"26112","26005",13634.6755319149,13687.7234042553,14087.4680851064,14393.0744680851,14748.1063829787,15051.1914893617,15054.5319148936,14968.2819148936,14707.5478723404,14410.5053191489,14216.0585106383,13831.3085106383,13538.7127659574,13586.7925531915,14227.6063829787,14439.4787234043,14760.2393617021,15034.7340425532,14936.079787234,14962.9308510638,14890.9308510638,"DayTem"
"26212","37129",14361.5263157895,14425.1052631579,14768.1842105263,14917.0789473684,15011,15151.9473684211,15228.3157894737,15146.6578947368,14986.3684210526,14891.4473684211,14652.2368421053,14263.5,14275.6842105263,14468.2631578947,14800.3157894737,14968.4736842105,15153.9210526316,15149.9736842105,15178.3947368421,15177.5,15117.4473684211,"DayTem"
"26312","20155",14052.5833333333,14234.4666666667,14612.7208333333,14941.2708333333,15069.0083333333,15486.7666666667,15316.9916666667,15346.3708333333,15251.4041666667,15041.1958333333,14549.2291666667,14177.5541666667,14162.3166666667,14224.4541666667,14695.3291666667,14947.2125,15045.8666666667,15480.7625,15442.3458333333,15450.4125,15302.1083333333,"DayTem"
"26412","19041",13244.3492063492,13568.253968254,14119.9761904762,14944.0952380952,15096.2777777778,15396.0396825397,15041.9444444444,15024.3253968254,15036.6825396825,14541.9603174603,14260.4206349206,13871.8968253968,13521.1666666667,13230.9365079365,14255.0476190476,14853.7301587302,15092.7222222222,15536.1825396825,15100.3650793651,14977.7063492063,14935.3412698413,"DayTem"
"26512","37159",14208.5754716981,14249.6698113208,14618.7358490566,14767.9245283019,14895.9150943396,15092.6132075472,15174.5471698113,15108.0660377358,14919.858490566,14801.6320754717,14565.4811320755,14164.7169811321,14119,14304.8396226415,14610.4245283019,14828.4905660377,14973.6698113208,15096.5377358491,15162.1509433962,15160.8867924528,15007.6320754717,"DayTem"
"26612","20199",14186.8518518519,14244.1759259259,14798.6481481481,15252.9398148148,15376.6111111111,15855.1296296296,15742.9490740741,15625.162037037,15569.6157407407,15143.3240740741,14714.2546296296,14262.7175925926,14232.75,14279.8657407407,14782.6388888889,15228.2268518519,15287.2361111111,15493.1064814815,15509.0555555556,15708.7777777778,15474.4074074074,"DayTem"
"26712","48085",14415.5853658537,14488.4695121951,14941.1402439024,15039.7865853659,15262.243902439,15447.9268292683,15463.6646341463,15562.3597560976,15240.493902439,15103.8719512195,14770.0304878049,14501.4207317073,14378.9268292683,14399.5609756098,14843.1890243902,14981.0304878049,15131.1341463415,15384.4085365854,15384.9512195122,15438.5182926829,15405.3597560976,"DayTem"
"26812","48075",14496.7777777778,14495.7569444444,14990.5069444444,15302.1041666667,15554.9097222222,15761.6111111111,15904.8055555556,15895.0069444444,15449.6041666667,15314.0347222222,14857.4444444444,14553.2152777778,14290.3958333333,14471.8680555556,14981.5833333333,15278.2013888889,15333.4097222222,15693.6527777778,15505.1875,15605.4166666667,15664.2708333333,"DayTem"
"26912","48143",14484.6944444444,14591.2037037037,14864.5231481481,15094.2314814815,15327.1851851852,15472.7083333333,15576.0462962963,15739.7361111111,15222.6805555556,15162.0509259259,14859.5138888889,14548.6527777778,14413.1990740741,14658.0231481481,14896.5277777778,15087.8333333333,15105.8009259259,15305.4953703704,15301.4212962963,15436.337962963,15453.8657407407,"DayTem"
"27012","20031",14027.2361111111,14127.0416666667,14611.7222222222,14892.3958333333,14917.6041666667,15367.2708333333,15253.5347222222,15176.9652777778,15098.2013888889,14957.9513888889,14530.7361111111,14225.5833333333,13995.3819444444,13939.4166666667,14641.4375,14806.6944444444,14939.2916666667,15335.5555555556,15245.7222222222,15222.3958333333,15126.5555555556,"DayTem"
"27112","19073",13394.3015873016,13734.9761904762,14390.7619047619,15033.9761904762,15144.4047619048,15456.5238095238,15147.7698412698,15066.2301587302,15097.5158730159,14729.9523809524,14416.1984126984,13928.2936507937,13584.1349206349,13351.8968253968,14361.3412698413,14952.6507936508,15175.6111111111,15463.8095238095,15086.119047619,14997.9206349206,15095.1746031746,"DayTem"
"27212","20207",14068.6574074074,14150.1203703704,14591.7777777778,14928.9722222222,14931.9259259259,15379.1944444444,15270.5092592593,15254.287037037,15146.0555555556,15000,14552.1203703704,14228.6296296296,14013.5740740741,13948.8518518519,14637.1203703704,14854.6944444444,14982.4351851852,15269.1111111111,15205.3055555556,15194.4722222222,15134.4166666667,"DayTem"
"27312","19189",13114.0444444444,13351.7555555556,14086.3777777778,14805.8333333333,15088.7555555556,15401.8666666667,15015.5222222222,14898.2666666667,14862.0666666667,14521.8777777778,14246.1111111111,13898.0333333333,13446.3222222222,13102.4444444444,14159.2,14890.6888888889,15164.4,15548.0333333333,15043.4777777778,14943.7,14954.7888888889,"DayTem"
"27412","26057",13443.1567164179,13570.3059701493,14058.0895522388,14496.9925373134,14864.5597014925,15235.4626865672,15111.9552238806,14997.8507462687,14753.052238806,14370.5597014925,14213.447761194,13747.3582089552,13448.6791044776,13387.1641791045,14132.3208955224,14529.6567164179,14919.0746268657,15118.0447761194,14994.2910447761,15005.6044776119,14813.9776119403,"DayTem"
"27512","20111",14034.015625,14143.0416666667,14613.8489583333,14962.3385416667,14943.1770833333,15398.734375,15288.7552083333,15182.515625,15129.0520833333,14995.5729166667,14556.4791666667,14219.1302083333,14019.8020833333,13967.0625,14698.0833333333,14911.015625,15000.8177083333,15410.1145833333,15280.8697916667,15253.8385416667,15169.2916666667,"DayTem"
"27612","19195",13089.37,13308.3,14048.87,14720.07,15018.91,15298.12,15018.88,14900.29,14829.75,14500.06,14223.79,13903.54,13421.17,13130.87,14121.12,14869.26,15139,15521.48,15007.54,14960.88,14966.05,"DayTem"
"27712","20133",14101.5396825397,14116.6984126984,14616.2301587302,14863.3968253968,14903.746031746,15353.0476190476,15380.7380952381,15311.5873015873,15078.7777777778,14935.5158730159,14525.7777777778,14226.8174603175,14019.5555555556,13897.4841269841,14660.3968253968,14864.2301587302,14889.6349206349,15243.7619047619,15219.4126984127,15151.3412698413,15171.253968254,"DayTem"
"27812","48123",14742.0872093023,14758.1686046512,15154.1860465116,15221.9651162791,15342.2558139535,15338.1104651163,15540.3197674419,15610.9593023256,15244.3720930233,15282.5348837209,15107.9593023256,14696.3720930233,14642.0465116279,14731.0639534884,15104.761627907,15380.2034883721,15270.726744186,15260.1860465116,15190.3372093023,15277.8779069767,15391.8488372093,"DayTem"
"27912","21143",14150.125,14086.8035714286,14479.375,14617.3928571429,14757.5714285714,15020.5178571429,15017.3571428571,14972.1071428571,14880.4464285714,14702.1607142857,14504.6428571429,14109.9107142857,14023.5535714286,13973.6785714286,14580.2857142857,14687.6785714286,14757.6607142857,14964.7857142857,14993.2321428571,15010.0714285714,14919.5714285714,"DayTem"
"28012","37037",14175.512987013,14207.4675324675,14629.4935064935,14744.7142857143,14812.5649350649,15026.2402597403,15126.8311688312,15051.5454545455,14902.8961038961,14756.8571428571,14528.5454545455,14136.7922077922,14098.1233766234,14272.0909090909,14588.9675324675,14784.3181818182,14924.1428571429,14999.5974025974,15079.7727272727,15105.6298701299,15001.2467532468,"DayTem"
"28112","21165",13931.3095238095,13972.3333333333,14483.5,14628.0476190476,14785.4047619048,14927.880952381,15021.4285714286,14888.6428571429,14780.7142857143,14579.6428571429,14452.2380952381,13926.6666666667,13867.1904761905,13893.1904761905,14452.380952381,14616.1904761905,14686.0714285714,14906.4523809524,14919.5952380952,14961.4285714286,14808.3095238095,"DayTem"
"28212","26085",13522.6515151515,13592.9090909091,13955.9696969697,14363.3409090909,14710.5075757576,14959.5227272727,14983.5378787879,14871.1287878788,14571.5378787879,14252.3409090909,14188.5075757576,13642.9848484848,13474.8863636364,13551.1363636364,14036.0833333333,14418.3787878788,14650.5606060606,14942.5303030303,14934.696969697,14869.9924242424,14673.2424242424,"DayTem"
"28312","05045",14246.9104477612,14311.8656716418,14613.0820895522,14783.8880597015,14926.0970149254,15155.8582089552,15169.2089552239,15221.0895522388,15016.1641791045,14830.8059701493,14570.3805970149,14247.2388059701,14217,14037.9179104478,14764.0223880597,14843.2910447761,14874.2910447761,15160.2537313433,15203.1417910448,15247.7462686567,15196.5746268657,"DayTem"
"28412","37027",14135.8333333333,14146.0196078431,14568.5588235294,14700.7450980392,14791.0882352941,14975.8039215686,15035.6470588235,14970,14828.3333333333,14708.137254902,14511.5882352941,14151.0784313725,14086.3529411765,14261.3039215686,14575.6274509804,14761.2647058824,14811.0784313725,14988.7549019608,15010.8039215686,15018.6960784314,14890,"DayTem"
"28512","05051",14215.8493150685,14269.7739726027,14541.7328767123,14699.904109589,14820.7328767123,15052.4863013699,15040.0205479452,15078.2739726027,14921.5753424658,14744.3424657534,14521.595890411,14267.0753424658,14210.9383561644,14176.7328767123,14658.602739726,14734.7534246575,14796.4657534247,15084.301369863,15080.7123287671,15141.3835616438,15127.7671232877,"DayTem"
"28612","05053",14206.7424242424,14292.4318181818,14544.3106060606,14705.2196969697,14886.4166666667,15066.303030303,15071.8863636364,15083.2272727273,14967.8863636364,14732.6818181818,14513.7954545455,14242.6590909091,14192.3863636364,14096.0075757576,14678.2954545455,14727.7727272727,14851.8636363636,15088.7954545455,15124.696969697,15141.2575757576,15069.8863636364,"DayTem"
"28712","36083",13617.9679487179,13618.6858974359,14110.9423076923,14278.641025641,14757.6025641026,14939.2692307692,14981.2628205128,14894.1025641026,14642.858974359,14435.4102564103,14203.4679487179,13611.8525641026,13334.0320512821,13452.9615384615,14106.0384615385,14533.5833333333,14753.8525641026,14857.6923076923,14832.0961538462,14885.3717948718,14694.3653846154,"DayTem"
"28812","42121",13728.0576923077,13795.6923076923,14216.4807692308,14402.3782051282,14708.1474358974,14832.7307692308,14955.3525641026,14866.7692307692,14711.358974359,14411.7371794872,14281.1730769231,13664.5705128205,13674.0192307692,13527.2051282051,14242.3012820513,14617.3397435897,14633.3653846154,14862.8525641026,14847.0897435897,14889.5320512821,14685.9551282051,"DayTem"
"28912","48193",14555.253164557,14644.1898734177,14962.3164556962,15114.082278481,15316.1962025316,15481.164556962,15691.3797468354,15833.9683544304,15271.0949367089,15212.2215189873,14922.4936708861,14601.0949367089,14472.5886075949,14694.9430379747,14951.0886075949,15147.1772151899,15164.0063291139,15372.9746835443,15361.9683544304,15506.1898734177,15551.7594936709,"DayTem"
"29012","38067",13003.2957746479,13207.4577464789,13675.9471830986,14234.823943662,15015.2464788732,15243.2218309859,15026.7605633803,14974.3098591549,14893.8274647887,14316.838028169,13946.3908450704,13641.3274647887,13292.2183098592,13190.5774647887,14405.3732394366,14825.7887323944,15293.676056338,15466.2570422535,15368.9542253521,15171.8908450704,14987.9507042254,"DayTem"
"29112","51520",14043.5,14120,14473.5,14673.5,14867,15063.5,15173.5,15061,14916.5,14753,14517,14083,14010.5,14195.5,14612,14806,14927.5,15058,15128,15120.5,14924.5,"DayTem"
"29212","31053",13528.7131147541,14003.6557377049,14418.6393442623,15049.1803278689,15230.737704918,15484.6475409836,15090.4836065574,15040.9508196721,15077.5573770492,14723.868852459,14416.7295081967,13904.9016393443,13610.7704918033,13430.9590163934,14485.7295081967,14953.2295081967,15004.8524590164,15402.9098360656,15079.1393442623,15009.1393442623,15005.1229508197,"DayTem"
